Name,50 FR 15,100 FR 15,200 FR 15,500 FR 15,1000 FR 15,1650 FR 15,100 BK 15,200 BK 15,100 BR 15,200 BR 15,100 FL 15,200 FL 15,200 IM 15,400 IM 15,50 FR 16,100 FR 16,200 FR 16,500 FR 16,1000 FR 16,1650 FR 16,100 BK 16,200 BK 16,100 BR 16,200 BR 16,100 FL 16,200 FL 16,200 IM 16,400 IM 16,50 FR 17,100 FR 17,200 FR 17,500 FR 17,1000 FR 17,1650 FR 17,100 BK 17,200 BK 17,100 BR 17,200 BR 17,100 FL 17,200 FL 17,200 IM 17,400 IM 17,50 FR 18,100 FR 18,200 FR 18,500 FR 18,1000 FR 18,1650 FR 18,100 BK 18,200 BK 18,100 BR 18,200 BR 18,100 FL 18,200 FL 18,200 IM 18,400 IM 18,Top 3 Power Points,Top 3 Ratio,Top 3 Improvement,Top 5 Improvement
Tim McKeever,26.69,57.69,126.74,0.0,0.0,0.0,66.24,141.65,0.0,0.0,0.0,0.0,148.58,0.0,27.25,57.65,106.58,283.89,0.0,0.0,65.07,135.36,0.0,0.0,0.0,0.0,143.78,305.03,26.84,56.94,106.32,281.46,0.0,0.0,63.07,131.16,0.0,0.0,0.0,0.0,143.43,0.0,0.0,0.0,122.8,280.77,0.0,982.47,62.76,114.82,0.0,0.0,0.0,0.0,115.01,252.58,763.6666666666666,104.01885620226518,14.01885620226519,11.612588386454183
Tim Slanschek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.96,275.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.86,127.69,127.5,271.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.75,0.0,122.55,122.43,260.68,928.0,87.03179568788553,-2.9682043121144535,-3.8957004169410094
Timothy Juhn,22.55,49.99,121.65,324.64,0.0,0.0,61.05,139.29,61.16,134.01,57.52,0.0,129.17,0.0,21.65,48.27,112.26,304.45,0.0,0.0,58.46,131.19,59.92,133.26,58.36,158.46,121.86,272.98,21.18,47.98,111.49,0.0,0.0,0.0,0.0,0.0,59.14,131.67,52.93,0.0,120.84,0.0,21.12,46.45,132.16,0.0,0.0,0.0,0.0,0.0,58.14,126.47,52.24,0.0,0.0,0.0,837.0,97.13881266222599,7.138812662225978,7.875057816268029
Timothy McDowell,26.48,58.97,134.2,0.0,0.0,0.0,0.0,0.0,70.19,153.62,0.0,0.0,154.29,0.0,25.34,55.05,119.41,332.53,0.0,0.0,66.13,140.54,62.92,136.84,62.72,141.96,129.42,287.08,25.23,53.62,118.95,333.72,677.63,1131.8,76.39,138.22,61.71,133.71,58.91,138.94,125.83,272.89,28.79,63.4,144.12,0.0,0.0,0.0,77.58,0.0,60.46,131.56,69.32,0.0,125.95,313.82,723.6666666666666,95.90167310318546,5.901673103185454,5.901673103185454
Timothy Wynter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.39,57.04,127.28,0.0,0.0,0.0,55.55,128.85,0.0,0.0,56.92,0.0,147.99,322.33,0.0,0.0,0.0,0.0,0.0,0.0,49.75,130.61,0.0,0.0,49.74,0.0,0.0,0.0,21.69,45.32,100.95,0.0,0.0,991.65,50.01,106.7,0.0,139.06,50.2,122.73,117.53,255.87,934.3333333333334,96.80240218328368,6.802402183283673,7.5824196514319855
Tom Bilden,23.23,49.37,104.57,284.61,598.86,1018.84,55.01,120.12,69.14,147.08,51.62,112.11,120.13,246.15,22.85,49.28,103.81,283.58,585.12,995.89,54.62,114.42,67.16,143.76,50.95,110.34,116.52,243.93,22.74,48.24,103.4,282.25,583.05,993.2,54.86,114.78,0.0,0.0,50.18,108.74,119.33,242.98,22.53,47.73,103.2,279.52,0.0,970.11,54.8,116.37,67.0,145.33,49.75,107.62,118.56,241.86,822.6666666666666,100.2893028028671,10.289302802867097,13.258690281490512
Tom Crecelius,23.29,49.37,108.94,291.78,605.47,1015.98,61.35,134.36,67.27,148.52,58.7,127.54,124.03,279.97,21.79,48.83,113.45,288.34,595.23,996.35,0.0,133.9,66.87,175.3,54.11,125.8,123.7,274.54,21.96,48.39,107.31,288.0,597.59,991.46,69.0,0.0,0.0,0.0,64.24,0.0,147.63,312.98,22.42,56.63,106.11,292.53,0.0,1003.97,67.21,0.0,0.0,0.0,63.67,150.94,144.22,308.85,742.0,98.7150068838917,8.715006883891704,8.530886372303367
Tom Elling,26.8,50.89,125.21,289.15,0.0,0.0,69.51,147.81,72.53,137.89,53.9,116.04,135.17,254.57,0.0,50.13,0.0,284.9,0.0,0.0,0.0,119.46,60.03,132.18,51.59,112.84,115.68,244.49,25.56,48.34,0.0,0.0,0.0,0.0,0.0,118.06,69.87,130.38,58.5,113.62,130.99,248.88,0.0,0.0,125.7,0.0,0.0,0.0,0.0,118.28,66.97,132.8,54.14,130.05,133.54,256.15,769.6666666666666,99.33581675222293,9.335816752222927,9.804693353733727
Tom Luchsinger,23.26,46.65,100.09,272.85,587.92,976.0,50.84,109.98,71.78,0.0,50.44,109.99,113.13,240.11,23.06,46.65,100.23,274.18,0.0,0.0,50.9,109.58,65.51,137.82,49.83,109.89,112.86,242.24,23.21,45.4,97.72,264.8,0.0,0.0,49.56,108.35,0.0,0.0,48.89,109.26,110.37,235.23,22.2,45.54,97.12,276.48,0.0,0.0,51.32,0.0,0.0,0.0,48.37,104.83,107.3,231.03,978.3333333333334,97.73432363925264,7.734323639252642,8.852654380570787
Tommy Dowley,23.66,50.99,109.47,296.31,0.0,0.0,60.25,0.0,69.62,0.0,0.0,0.0,0.0,0.0,23.84,48.4,103.98,285.01,0.0,0.0,57.4,120.67,66.31,139.0,56.41,121.44,119.46,251.25,21.58,47.26,100.81,278.39,0.0,0.0,54.08,0.0,60.7,0.0,51.71,112.82,113.74,241.51,21.57,54.46,103.31,279.29,0.0,0.0,65.83,0.0,76.98,0.0,52.16,119.44,113.29,254.95,840.0,97.76807856363456,7.76807856363456,12.11909974611245
Tommy Inwood,26.05,48.17,103.5,275.86,582.61,0.0,57.45,115.71,61.48,135.84,53.71,157.51,115.12,243.96,26.05,54.55,101.94,277.85,0.0,974.37,54.25,113.31,62.26,135.03,53.61,0.0,114.37,243.63,21.79,46.26,100.86,278.05,590.46,996.95,54.3,117.17,60.57,135.91,69.68,128.68,111.64,244.11,21.77,47.01,114.16,0.0,0.0,0.0,61.45,129.84,59.82,161.02,50.69,140.91,125.51,244.21,881.0,96.5296018436542,6.529601843654202,12.586242704819766
Tommy Wyher,22.57,50.76,115.15,0.0,0.0,0.0,52.51,120.05,0.0,0.0,54.74,0.0,0.0,0.0,22.62,50.69,0.0,0.0,0.0,0.0,50.83,119.79,0.0,0.0,50.63,0.0,0.0,0.0,21.21,47.44,134.71,0.0,0.0,0.0,48.86,121.39,0.0,0.0,48.35,0.0,0.0,0.0,20.87,45.41,101.3,0.0,0.0,0.0,49.58,109.08,0.0,0.0,48.13,0.0,122.86,0.0,1021.0,94.18680034359996,4.186800343599965,5.52206926712156
Tony Colella,22.71,58.75,113.49,0.0,632.3,0.0,54.24,0.0,62.97,136.57,53.81,0.0,119.37,258.83,21.42,48.71,109.08,0.0,0.0,0.0,52.77,126.08,57.6,128.15,53.6,0.0,111.67,254.63,21.3,46.02,102.0,277.71,0.0,0.0,51.36,149.98,57.58,155.14,51.04,119.53,109.79,304.0,25.0,46.88,117.59,0.0,0.0,0.0,49.67,115.89,68.96,0.0,49.32,0.0,111.88,276.04,901.0,97.83658578576829,7.836585785768287,7.465664417478351
Tony Mattar,0.0,50.41,108.01,278.88,581.64,994.04,56.22,120.3,68.34,137.48,52.37,113.81,117.1,249.88,23.55,49.31,104.87,279.2,604.79,959.57,56.52,123.61,65.47,137.16,51.68,110.79,118.43,244.8,22.16,48.36,103.89,275.43,597.52,956.72,0.0,144.41,0.0,134.04,52.41,114.94,115.48,244.99,27.54,55.84,102.94,264.23,0.0,0.0,61.86,142.64,0.0,0.0,51.67,107.11,115.03,230.94,885.3333333333334,100.14503308104892,10.145033081048911,10.145033081048911
Tony Wahl,23.86,49.59,108.59,293.94,0.0,1010.93,0.0,0.0,67.32,171.63,52.18,114.14,118.81,255.55,22.69,48.47,105.93,280.48,0.0,980.53,56.11,0.0,0.0,0.0,50.64,112.76,114.15,246.6,0.0,50.99,103.35,286.97,0.0,0.0,55.76,0.0,0.0,0.0,49.86,125.86,113.01,253.55,26.22,49.0,101.59,270.65,0.0,940.29,0.0,0.0,0.0,0.0,49.52,106.75,111.36,237.51,918.5,97.97963571507948,7.979635715079475,9.606659073442287
Toshiki Takahashi,27.76,61.27,0.0,0.0,0.0,0.0,0.0,0.0,70.08,150.4,64.73,0.0,148.51,0.0,0.0,57.27,0.0,0.0,0.0,0.0,0.0,0.0,66.6,141.0,61.51,0.0,145.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.07,141.42,64.24,0.0,136.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.53,122.88,52.88,0.0,117.88,0.0,776.6666666666666,100.0465120817279,10.046512081727908,9.604664696696837
Travis Downs,23.62,52.86,117.59,0.0,0.0,0.0,64.21,136.4,95.67,0.0,64.45,0.0,140.2,0.0,23.5,48.99,113.68,0.0,0.0,0.0,60.28,132.33,76.96,0.0,61.27,0.0,134.74,0.0,21.97,48.11,106.85,300.41,0.0,0.0,58.83,130.62,0.0,0.0,61.15,0.0,133.06,0.0,22.23,48.62,105.46,0.0,0.0,0.0,68.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.6666666666666,98.41681679875524,8.416816798755242,6.942818276441921
Travis Johns,22.15,48.0,103.91,0.0,0.0,0.0,51.48,111.28,59.52,134.82,52.77,118.91,113.06,250.53,21.97,47.53,101.28,287.45,0.0,0.0,51.41,112.36,60.16,0.0,52.22,0.0,112.57,246.48,21.09,46.41,101.11,0.0,0.0,0.0,50.06,114.7,58.01,135.23,0.0,120.54,111.72,249.49,20.94,45.3,99.06,0.0,0.0,0.0,50.1,113.24,72.05,0.0,49.96,113.59,110.98,248.33,730.6666666666666,109.05093291263113,19.050932912631126,16.594471084725644
Travis McNamara,23.15,49.8,108.38,281.23,0.0,0.0,57.22,123.6,81.19,0.0,58.57,0.0,119.69,274.43,25.41,47.73,101.36,276.09,584.13,976.73,66.09,115.93,65.07,143.41,66.88,135.42,120.71,262.17,21.89,45.99,100.21,270.13,565.13,934.82,53.87,113.73,63.55,138.22,54.43,124.35,112.73,241.14,21.84,46.1,98.69,261.95,0.0,922.23,60.86,115.19,73.29,172.9,59.75,119.03,111.4,238.53,906.0,98.57102985141144,8.571029851411446,14.546105655689775
Travis Wagner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.52,45.76,100.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.55,132.89,144.35,313.46,896.3333333333334,96.93141613725612,6.9314161372561145,11.13039922957961
Trent Huxley,22.97,49.29,140.84,0.0,0.0,0.0,58.94,0.0,0.0,0.0,68.23,0.0,0.0,0.0,21.62,48.06,0.0,0.0,0.0,0.0,55.73,0.0,63.74,0.0,56.13,0.0,0.0,0.0,21.35,46.74,0.0,0.0,0.0,0.0,55.64,0.0,65.26,0.0,54.84,0.0,0.0,0.0,21.2,46.36,117.26,0.0,0.0,0.0,56.54,0.0,65.18,0.0,67.23,0.0,0.0,0.0,804.0,98.40404056847966,8.404040568479656,7.6452498138668314
Trent Williams,22.07,46.7,102.12,279.49,574.74,993.84,52.72,113.93,63.5,135.96,53.76,121.87,114.08,249.69,21.24,45.64,97.96,271.43,582.75,0.0,52.62,114.09,60.68,0.0,52.03,118.67,112.62,246.88,21.69,45.48,97.77,280.61,0.0,0.0,54.54,118.38,59.98,167.49,53.39,0.0,117.86,0.0,21.05,44.11,94.6,260.95,0.0,0.0,62.1,0.0,68.94,0.0,51.92,0.0,0.0,0.0,954.3333333333334,98.40627969619558,8.406279696195583,8.406279696195583
Trenton Julian,22.71,48.82,105.67,289.1,589.54,0.0,0.0,118.75,60.99,130.85,51.38,113.84,115.22,249.77,24.52,47.33,101.17,274.81,0.0,0.0,54.41,117.74,60.61,128.47,49.39,109.56,110.64,237.79,21.54,45.7,96.21,268.43,577.89,976.01,0.0,112.11,0.0,124.84,47.88,105.81,108.71,232.46,0.0,46.95,97.27,0.0,0.0,0.0,52.55,130.64,59.16,142.96,48.13,104.48,107.28,265.91,1044.3333333333333,95.43196985556918,5.431969855569179,5.94280233265386
Trevor Hoyt,22.68,47.99,106.03,281.19,588.42,0.0,58.53,121.06,57.64,122.3,51.59,113.03,113.88,238.71,22.12,46.45,102.03,275.04,0.0,999.29,56.67,129.31,57.18,124.19,52.3,114.89,112.13,240.22,21.7,46.61,107.71,278.41,604.58,995.44,56.39,122.24,55.32,118.14,51.6,117.66,107.48,231.39,0.0,56.69,0.0,0.0,0.0,0.0,0.0,0.0,54.93,116.55,59.37,0.0,106.96,231.7,957.3333333333334,98.44004934024301,8.44004934024301,7.655815268426388
Trevor Kosmo,28.79,54.67,116.77,288.56,614.25,0.0,77.06,155.51,61.34,137.89,56.9,120.72,128.91,264.09,0.0,53.62,113.43,288.99,618.65,0.0,62.72,135.58,61.28,132.17,54.95,117.03,123.15,256.52,24.47,59.92,113.16,293.12,0.0,0.0,0.0,0.0,59.33,132.89,53.38,115.44,124.55,257.34,23.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.04,161.79,58.53,113.64,0.0,291.23,771.5,98.9220702661092,8.922070266109206,8.922070266109206
Trevor Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.41,47.2,112.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.99,0.0,0.0,0.0,20.29,44.92,109.05,0.0,0.0,0.0,56.34,0.0,0.0,0.0,53.01,0.0,127.9,0.0,20.45,44.31,112.97,0.0,0.0,0.0,54.32,0.0,0.0,0.0,51.65,0.0,0.0,0.0,770.3333333333334,102.12626730780458,12.126267307804591,9.684259208707893
Trevor Scheid,28.49,49.99,107.11,288.43,0.0,0.0,59.71,120.94,0.0,0.0,0.0,0.0,131.71,0.0,23.0,48.07,101.74,277.8,595.72,0.0,55.92,117.32,0.0,0.0,59.22,0.0,151.23,0.0,21.76,45.78,99.02,282.51,0.0,0.0,53.45,142.66,0.0,0.0,61.19,0.0,120.57,0.0,20.89,45.83,98.35,264.42,0.0,0.0,51.19,115.44,0.0,0.0,50.61,0.0,0.0,0.0,877.0,98.51302206914347,8.51302206914347,9.734455398195564
Tristan Furnary,21.23,47.16,103.27,292.81,0.0,1020.6,50.47,112.25,59.51,129.83,55.19,131.54,113.15,247.18,21.87,46.23,103.64,287.61,0.0,1036.41,48.8,107.7,57.91,124.83,49.47,123.72,110.34,235.36,21.16,45.84,99.59,284.35,0.0,0.0,49.82,108.95,58.74,126.64,49.31,119.09,109.54,232.6,21.78,45.37,100.53,273.55,0.0,0.0,51.11,114.16,58.81,127.84,57.06,114.7,110.43,242.42,842.3333333333334,101.84167766814926,11.841677668149268,9.827722735658114
Troy Li,22.46,48.36,102.53,286.5,0.0,0.0,52.34,115.13,78.5,138.95,55.8,126.74,114.22,247.19,21.11,46.4,100.99,285.59,0.0,1003.31,52.6,117.24,59.82,137.61,53.5,123.97,113.49,258.85,21.26,45.26,98.9,273.02,0.0,0.0,53.47,112.67,64.43,140.94,53.55,122.69,117.29,241.87,21.03,45.25,98.59,272.19,0.0,0.0,51.96,135.02,72.59,0.0,51.4,0.0,134.18,285.15,807.6666666666666,100.1357583583523,10.135758358352295,10.208808783029557
Troy Nissen,0.0,52.24,114.42,294.69,0.0,0.0,57.17,0.0,58.91,125.79,52.62,115.27,115.89,243.99,24.68,57.7,108.76,292.03,596.7,1030.32,58.19,122.16,56.9,122.79,53.04,114.11,115.52,241.59,27.57,0.0,109.24,0.0,0.0,0.0,58.04,126.62,56.64,122.48,53.54,117.69,113.34,243.26,0.0,0.0,123.38,0.0,0.0,0.0,67.84,147.3,57.2,125.06,60.77,0.0,114.66,290.42,841.6666666666666,99.01737625153824,9.01737625153823,9.190960190455021
Truman Liang,21.67,47.3,111.68,311.48,0.0,0.0,58.87,125.07,0.0,0.0,53.34,127.33,122.13,259.6,21.47,46.84,107.04,303.4,0.0,1102.69,57.63,123.56,65.24,143.55,51.7,122.9,119.23,261.72,21.34,46.07,105.04,0.0,0.0,1111.73,58.09,127.1,0.0,0.0,51.93,119.2,119.47,263.31,21.03,45.86,131.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.12,152.98,142.0,0.0,820.6666666666666,98.01152256855384,8.011522568553849,12.763024212752718
Ty Rocca,22.23,48.28,105.48,286.61,0.0,1033.44,53.96,117.24,0.0,0.0,54.62,119.64,122.69,263.97,21.36,47.04,99.06,271.17,0.0,992.69,50.88,114.76,65.61,146.67,51.87,111.53,119.18,260.05,21.36,46.16,98.87,271.5,595.01,983.17,50.7,114.95,67.42,143.34,51.75,112.8,113.77,250.82,22.24,53.75,98.45,265.86,0.0,968.91,50.67,107.28,0.0,0.0,0.0,111.16,0.0,243.85,853.0,100.2947632176021,10.294763217602085,10.462331966745543
Ty Speidel,25.87,52.31,114.16,0.0,0.0,0.0,0.0,0.0,63.51,140.17,0.0,0.0,128.14,0.0,24.04,52.07,112.49,303.32,0.0,0.0,63.26,0.0,61.39,139.82,0.0,0.0,122.96,0.0,25.18,49.4,108.33,0.0,0.0,0.0,59.84,0.0,59.65,133.05,0.0,0.0,117.89,0.0,26.35,56.54,119.57,0.0,622.96,0.0,0.0,0.0,68.64,135.38,0.0,0.0,135.41,0.0,663.6666666666666,117.32929908789475,27.329299087894775,26.076401959016412
Tyler Benster,23.86,52.51,106.42,290.91,650.93,1016.92,57.43,122.34,75.52,155.9,65.67,130.05,132.82,266.25,23.15,49.46,104.81,286.64,594.82,0.0,58.46,121.09,70.99,178.08,57.86,126.63,123.78,262.54,22.7,50.72,109.65,297.32,0.0,1071.33,55.83,118.71,0.0,195.5,51.82,116.29,125.2,267.33,23.29,60.32,122.21,0.0,0.0,0.0,63.28,115.73,0.0,0.0,60.0,134.33,143.51,255.19,659.0,106.356487476351,16.356487476351006,14.257558297144875
Tyler Graff,22.39,48.43,105.81,282.82,594.0,989.02,57.3,123.59,0.0,0.0,51.35,111.11,126.64,0.0,21.38,46.51,100.76,273.56,0.0,1005.14,55.19,123.07,66.56,0.0,50.82,110.93,118.54,258.25,21.76,46.86,102.2,275.43,0.0,0.0,52.76,0.0,63.71,0.0,50.35,110.0,118.86,0.0,21.5,46.71,99.88,275.93,0.0,0.0,0.0,0.0,0.0,0.0,50.45,110.43,0.0,304.09,731.0,101.03203612126426,11.032036121264253,22.34950730291464
Tyler Hayden,22.9,49.35,107.94,294.21,606.54,0.0,61.67,0.0,77.73,0.0,54.59,121.43,127.63,274.12,22.42,48.32,104.23,299.36,0.0,1046.98,74.54,0.0,0.0,0.0,52.62,118.5,136.43,0.0,21.78,47.42,102.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.13,113.69,120.56,0.0,21.39,46.65,101.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.18,0.0,0.0,0.0,806.0,98.77560883202827,8.775608832028281,9.070650473537187
Tyler Jean,24.36,52.43,127.01,0.0,0.0,0.0,61.26,0.0,63.06,145.29,62.16,0.0,129.15,0.0,22.49,50.12,121.54,328.89,0.0,0.0,57.42,0.0,58.9,136.5,56.63,0.0,123.62,0.0,22.17,50.56,145.96,0.0,0.0,0.0,61.75,0.0,59.4,131.69,56.09,0.0,121.47,290.55,21.45,48.54,126.8,0.0,0.0,0.0,60.24,0.0,56.88,127.14,56.1,0.0,121.21,0.0,836.6666666666666,97.32996060770388,7.32996060770387,7.32996060770387
Tyler Lis,23.28,51.29,108.46,276.15,0.0,0.0,52.02,109.52,68.31,0.0,53.3,124.92,116.71,241.81,22.22,49.14,101.15,276.8,596.66,0.0,51.54,106.86,62.98,139.71,51.94,118.84,113.15,240.03,22.29,47.0,100.93,287.4,0.0,0.0,50.89,107.93,61.48,135.75,50.2,114.6,111.45,233.64,25.73,47.51,101.33,276.66,0.0,0.0,59.69,104.56,77.61,169.2,50.19,138.02,109.01,230.71,937.0,98.9816762353474,8.98167623534739,9.587058102460777
Tyler Mattingly,23.26,49.58,105.71,287.9,0.0,0.0,60.93,152.48,65.27,160.15,71.03,0.0,125.5,271.0,22.57,48.8,103.3,281.12,0.0,0.0,56.58,131.19,64.28,142.62,65.92,0.0,121.15,266.95,22.55,48.93,103.24,281.16,592.43,1010.58,65.85,125.86,64.33,137.15,57.53,0.0,119.56,257.23,22.72,50.15,104.75,282.59,615.73,0.0,68.84,126.1,77.64,136.85,0.0,0.0,118.66,262.69,739.0,97.94404689173625,7.944046891736237,7.418038335300622
Tyler Messerschmidt,21.88,46.95,101.62,277.67,621.94,1056.69,51.97,110.54,65.19,150.93,58.06,142.98,119.11,320.7,21.56,44.61,97.84,280.02,615.9,0.0,49.01,107.79,67.22,162.84,51.67,125.12,111.5,303.61,20.53,45.07,98.0,286.7,0.0,0.0,48.75,104.6,60.25,136.6,49.24,152.3,109.91,0.0,19.96,43.71,96.33,277.57,0.0,0.0,49.56,112.25,59.02,0.0,48.46,0.0,119.22,0.0,966.0,97.31806486809919,7.318064868099182,6.983729944923098
Tyler Scheid,0.0,50.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.83,0.0,0.0,0.0,22.48,48.53,110.43,308.65,0.0,0.0,0.0,0.0,0.0,0.0,52.33,115.86,142.33,0.0,21.58,47.81,108.86,0.0,0.0,0.0,56.63,0.0,0.0,0.0,51.47,117.74,124.59,0.0,21.58,46.3,115.39,0.0,0.0,0.0,59.7,0.0,0.0,0.0,50.13,113.24,126.59,0.0,816.0,98.37461944825809,8.374619448258079,14.113546616396505
Tyler Scheid,0.0,50.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.83,0.0,0.0,0.0,22.48,48.53,110.43,308.65,0.0,0.0,0.0,0.0,0.0,0.0,52.33,115.86,142.33,0.0,21.58,47.81,108.86,0.0,0.0,0.0,56.63,0.0,0.0,0.0,51.47,117.74,124.59,0.0,21.58,46.3,115.39,0.0,0.0,0.0,59.7,0.0,0.0,0.0,50.13,113.24,126.59,0.0,816.0,98.37461944825809,8.374619448258079,14.113546616396505
Tyler Toren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.46,47.07,102.15,0.0,0.0,0.0,61.86,0.0,76.31,0.0,0.0,0.0,135.96,290.48,0.0,46.6,100.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.6666666666666,105.20850326341919,15.208503263419203,5.927797678736186
Tylor Gauger,25.58,54.53,110.57,299.03,617.93,1040.18,61.9,130.22,69.76,143.14,58.7,121.09,126.75,259.53,24.25,51.77,108.12,287.42,593.57,1002.06,59.9,126.36,66.47,136.03,56.41,116.63,117.64,250.24,23.35,50.22,106.83,281.02,592.27,995.21,57.77,122.89,63.72,135.28,54.14,114.39,114.9,245.56,23.34,48.31,104.66,278.89,0.0,0.0,56.19,120.77,62.2,131.07,52.29,112.34,112.44,247.44,814.3333333333334,98.42028858409009,8.420288584090086,8.420288584090086
Uula Auren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.38,50.39,111.15,0.0,0.0,0.0,0.0,0.0,58.0,130.65,52.73,0.0,0.0,0.0,25.33,56.37,129.31,0.0,0.0,0.0,0.0,0.0,69.42,160.47,64.02,0.0,141.46,0.0,880.0,93.09032348922729,3.0903234892272824,3.1979928403342246
Valdas Abaliksta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,140.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.89,132.49,0.0,0.0,0.0,0.0,24.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.34,118.54,0.0,0.0,0.0,0.0,969.3333333333334,91.36768830053862,1.3676883005386138,1.3676883005386138
Van Cates,22.28,49.57,106.87,291.34,0.0,1006.8,51.08,108.92,63.76,145.02,53.23,119.15,118.3,257.32,22.1,48.25,103.67,288.18,586.86,0.0,50.9,109.35,62.27,141.45,50.89,117.89,114.81,245.35,21.79,47.25,106.26,0.0,0.0,999.96,50.22,109.46,59.18,133.07,50.41,120.72,111.26,244.47,21.69,46.83,102.63,0.0,0.0,0.0,49.51,107.21,0.0,0.0,50.3,121.56,109.87,242.63,893.3333333333334,98.98297533523647,8.982975335236484,9.629875636616232
Van Donkersgoed,28.22,53.04,110.3,290.31,628.72,1035.96,61.97,128.44,57.99,123.63,62.85,119.55,119.85,247.9,0.0,50.46,110.15,0.0,0.0,0.0,0.0,156.63,57.4,121.66,53.81,115.3,116.19,242.67,0.0,51.78,128.1,0.0,0.0,0.0,58.93,0.0,56.41,121.0,61.22,116.38,112.25,238.06,0.0,50.63,0.0,0.0,0.0,0.0,0.0,0.0,56.67,122.23,53.99,114.21,114.66,240.33,906.3333333333334,97.36915666480131,7.369156664801324,8.728230485745437
Varun Shivakumar,25.11,54.28,114.3,301.75,0.0,0.0,55.89,121.26,0.0,153.66,57.66,128.76,126.7,269.9,28.41,60.05,110.99,296.45,0.0,1057.72,55.35,117.61,84.58,0.0,56.45,126.76,123.67,261.59,23.55,49.95,107.59,284.11,0.0,0.0,51.84,112.17,68.22,184.55,54.23,121.02,119.67,252.6,27.14,57.75,105.13,279.76,0.0,0.0,50.58,109.08,81.31,144.54,51.33,115.01,118.65,244.33,829.3333333333334,104.3643159414559,14.364315941455903,19.35973353031498
Victor Leclere,27.07,51.07,110.56,295.65,0.0,0.0,56.06,121.77,0.0,0.0,53.19,117.96,129.63,308.42,23.61,0.0,110.81,289.03,610.74,0.0,56.08,121.86,0.0,0.0,51.71,112.36,122.09,0.0,0.0,0.0,0.0,291.46,601.33,1142.85,56.62,0.0,0.0,0.0,51.04,110.72,122.23,0.0,0.0,49.2,103.67,272.17,565.87,1000.15,63.25,114.7,0.0,0.0,49.96,109.53,0.0,0.0,872.0,97.98490577361004,7.984905773610034,8.48564940204776
Victor Luo,23.4,50.63,113.99,315.59,657.1,0.0,53.65,116.78,61.27,131.08,53.32,119.11,116.32,255.42,22.76,49.83,110.21,303.02,0.0,0.0,52.62,114.69,59.0,126.02,53.55,121.84,116.09,250.27,26.44,56.68,108.13,296.36,0.0,0.0,52.6,115.82,57.29,122.77,52.52,117.57,111.99,244.18,0.0,0.0,0.0,0.0,0.0,0.0,62.34,134.99,55.83,119.51,60.57,135.75,111.37,287.62,898.3333333333334,98.29489404516383,8.294894045163826,8.294894045163826
